Distribuidora||Original|Regex|Date
Light|1760|RT @eurenesilva: #Urgente Subestação da @lightclientes de Botafogo tá pegando fogo! Moradores do Morro Santa Marta também estão sem luz, al…|Subestação da de Botafogo tá pegando fogo! Moradores do Morro Santa Marta também estão sem luz, al…|2021-01-30 03:55:00
Light|1761|RT @eurenesilva: #Urgente Subestação da @lightclientes de Botafogo tá pegando fogo! Moradores do Morro Santa Marta também estão sem luz, al…|Subestação da de Botafogo tá pegando fogo! Moradores do Morro Santa Marta também estão sem luz, al…|2021-01-30 03:47:41
Light|1762|@descartesjunio1 @LeiSecaRJ @lightclientes @transitoRJO @transitorj @bandnewsfmrio Nossa sério! Vou ligar pra minha irmã agora, ela mora no Humaitá|Nossa sério! Vou ligar pra minha irmã agora, ela mora no Humaitá|2021-01-30 03:47:37
Light|1763|RT @eurenesilva: #Urgente Subestação da @lightclientes de Botafogo tá pegando fogo! Moradores do Morro Santa Marta também estão sem luz, al…|Subestação da de Botafogo tá pegando fogo! Moradores do Morro Santa Marta também estão sem luz, al…|2021-01-30 03:44:37
Light|1764|@lightclientes Bom dia, no momento não estou nada bem, estou sem luz a 3hs e vocês não dão um posicionamento|Bom dia, no momento não estou nada bem, estou sem luz a 3hs e vocês não dão um posicionamento|2021-01-30 03:44:09
Light|1765|RT @jorgejjm: @lightclientes acaba de voltar quase 1 hora sem luz todo dia isso|acaba de voltar quase 1 hora sem luz todo dia isso|2021-01-30 03:43:26
Light|1766|@lightclientes acaba de voltar quase 1 hora sem luz todo doa isso|acaba de voltar quase 1 hora sem luz todo doa isso|2021-01-30 03:42:53
Light|1767|RT @jorgejjm: Todo dia isso meia noite em ponto RT @lightclientes: @jorgejjm Olá, boa noite! Espero que esteja tudo bem com você.  Você está sem luz no momento? Se estiver, nos envie por DM o seu cód da instalação ou endereço completo pra te ajudarmos.|Todo dia isso meia noite em ponto Olá, boa noite! Espero que esteja tudo bem com você. Você está sem luz no momento? Se estiver, nos envie por DM o seu cód da instalação ou endereço completo pra te ajudarmos.|2021-01-30 03:41:35
Light|1768|Todo dia isso meia noite em ponto RT @lightclientes: @jorgejjm Olá, boa noite! Espero que esteja tudo bem com você.  Você está sem luz no momento? Se estiver, nos envie por DM o seu cód da instalação ou endereço completo pra te ajudarmos.|Todo dia isso meia noite em ponto Olá, boa noite! Espero que esteja tudo bem com você. Você está sem luz no momento? Se estiver, nos envie por DM o seu cód da instalação ou endereço completo pra te ajudarmos.|2021-01-30 03:39:24
Light|1769|RT @eurenesilva: #Urgente Subestação da @lightclientes de Botafogo tá pegando fogo! Moradores do Morro Santa Marta também estão sem luz, al…|Subestação da de Botafogo tá pegando fogo! Moradores do Morro Santa Marta também estão sem luz, al…|2021-01-30 03:38:20
Light|1770|"@grazianibasilio Olá, bom dia. Espero que esteja tudo bem com você.
 Você comunica a falta de luz enviando por DM para o @lightclientes #luz instalação, com espaço. Ex: #luz 040666663. Obrigado!"|Olá, bom dia. Espero que esteja tudo bem com você. Você comunica a falta de luz enviando por DM para o instalação, com espaço. Ex: 040666663. Obrigado!|2021-01-30 03:33:10
Light|1771|@caiorenan @lightclientes a substação pegou fogo, tem video rolando|a substação pegou fogo, tem video rolando|2021-01-30 03:31:30
Light|1772|@lightclientes Vai tomar no cu filho da puta|Vai tomar no cu filho da puta|2021-01-30 03:31:23
Light|1773|RT @eurenesilva: #Urgente Subestação da @lightclientes de Botafogo tá pegando fogo! Moradores do Morro Santa Marta também estão sem luz, al…|Subestação da de Botafogo tá pegando fogo! Moradores do Morro Santa Marta também estão sem luz, al…|2021-01-30 03:31:18
Light|1774|@lightclientes pqp, 4 horas sem luz em Xerém, vamos trabalhar cambada!|pqp, 4 horas sem luz em Xerém, vamos trabalhar cambada!|2021-01-30 03:28:37
Light|1775|@debysguedes @linegoms @lightclientes Pois é!|Pois é!|2021-01-30 03:27:38
Light|1776|@debysguedes @lightclientes Exatamente!|Exatamente!|2021-01-30 03:27:33
Light|1777|@linegoms @lightclientes Simmm cara. E eles sabem, e nem pra fazer uma manutenção descente|Simmm cara. E eles sabem, e nem pra fazer uma manutenção descente|2021-01-30 03:27:00
Light|1778|@CeleRubinstein @auroracwv @lightclientes Nope, fake news.|Nope, fake news.|2021-01-30 03:26:39
Light|1779|RT @lightclientes: @eurenesilva @kassimentz Olá, boa noite! Espero que esteja tudo bem com você. Poderia enviar por DM o cód. da instalação…|Olá, boa noite! Espero que esteja tudo bem com você. Poderia enviar por DM o cód. da instalação…|2021-01-30 03:22:51
Light|1780|@lightclientes Já sei o que aconteceu... 😞 só espero que consigam consertar a subestação do Humaitá rápido, mas a explosão e o fogo foram bem bizarros.|Já sei o que aconteceu... 😞 só espero que consigam consertar a subestação do Humaitá rápido, mas a explosão e o fogo foram bem bizarros.|2021-01-30 03:21:20
Light|1781|@luciamenezes @RaphaelNunes81 Você comunica a falta de luz enviando por DM para o @lightclientes #luz instalação, com espaço. Ex: #luz 040666663|Você comunica a falta de luz enviando por DM para o instalação, com espaço. Ex: 040666663|2021-01-30 03:20:57
Light|1782|@loreneagostinho @lightclientes Imagina aqui para Botafogo/Humaitá que teve incêndio?? Estamos desde das 22:00 por ai sem luz!!!|Imagina aqui para Botafogo/Humaitá que teve incêndio?? Estamos desde das 22:00 por ai sem luz!!!|2021-01-30 03:20:54
Light|1783|RT @eurenesilva: #Urgente Subestação da @lightclientes de Botafogo tá pegando fogo! Moradores do Morro Santa Marta também estão sem luz, al…|Subestação da de Botafogo tá pegando fogo! Moradores do Morro Santa Marta também estão sem luz, al…|2021-01-30 03:20:30
Light|1784|Um incêndio de grandes proporções atinge uma subestação da concessionária @lightclientes, em Botafogo, na Zona Sul. Dois quartéis do Corpo de Bombeiros atuam no local. Não há informações de vítimas, até o momento. https://t.co/3hGAFcirlc|Um incêndio de grandes proporções atinge uma subestação da concessionária em Botafogo, na Zona Sul. Dois quartéis do Corpo de Bombeiros atuam no local. Não há informações de vítimas, até o momento.|2021-01-30 03:20:15
Light|1785|@lightclientes já tem mais de 2hs sem luz em Guaratiba e vocês não tem nem a previsão de quando o serviço vai voltar|já tem mais de 2hs sem luz em Guaratiba e vocês não tem nem a previsão de quando o serviço vai voltar|2021-01-30 03:19:38
Light|1786|RT @eurenesilva: #Urgente Subestação da @lightclientes de Botafogo tá pegando fogo! Moradores do Morro Santa Marta também estão sem luz, al…|Subestação da de Botafogo tá pegando fogo! Moradores do Morro Santa Marta também estão sem luz, al…|2021-01-30 03:19:06
Light|1787|"@profissamador @OperacoesRio Olá, bom dia. Espero que esteja tudo bem com você.
Você comunica a falta de luz enviando por DM para o @lightclientes #luz instalação, com espaço. Ex: #luz 040666663. Obrigado!"|Olá, bom dia. Espero que esteja tudo bem com você. Você comunica a falta de luz enviando por DM para o instalação, com espaço. Ex: 040666663. Obrigado!|2021-01-30 03:17:39
Light|1788|"@debysguedes Olá, bom dia. Espero que esteja tudo bem com você.
Você comunica a falta de luz enviando por DM para o @lightclientes #luz instalação, com espaço. Ex: #luz 040666663. Obrigado!"|Olá, bom dia. Espero que esteja tudo bem com você. Você comunica a falta de luz enviando por DM para o instalação, com espaço. Ex: 040666663. Obrigado!|2021-01-30 03:16:59
Light|1789|RT @eurenesilva: #Urgente Subestação da @lightclientes de Botafogo tá pegando fogo! Moradores do Morro Santa Marta também estão sem luz, al…|Subestação da de Botafogo tá pegando fogo! Moradores do Morro Santa Marta também estão sem luz, al…|2021-01-30 03:16:31
Light|1790|@lightclientes @fl4mengato Por favor @lightclientes pelo menos um posicionamento , o app não retorna .... Guaratiba sem luz.|Por favor pelo menos um posicionamento , o app não retorna .... Guaratiba sem luz.|2021-01-30 03:15:32
Light|1791|RT @therezafontoura: @lightclientes Deixem de ser burocráticos....  a área tem clinicas e hospitais estamos sem Luz há duas horas.  Informe…|Deixem de ser burocráticos.... a área tem clinicas e hospitais estamos sem Luz há duas horas. Informe…|2021-01-30 03:14:25
Light|1792|@lightclientes @fl4mengato Estrada do Magarca sem luz|Estrada do Magarca sem luz|2021-01-30 03:13:48
Light|1793|@AlineAfs1 @lightclientes 3 dias seguidos que na nova Brasília falta luz. Esta insuportável|3 dias seguidos que na nova Brasília falta luz. Esta insuportável|2021-01-30 03:13:27
Light|1794|@lightclientes Deixem de ser burocráticos....  a área tem clinicas e hospitais estamos sem Luz há duas horas.  Informem aos clientes sem burocracia  @OGlobo_Rio @JornalOGlobo|Deixem de ser burocráticos.... a área tem clinicas e hospitais estamos sem Luz há duas horas. Informem aos clientes sem burocracia|2021-01-30 03:13:11
Light|1795|@EuMariAlves @lightclientes Foi incêndio na subestação de Botafogo https://t.co/uXemofKiLo|Foi incêndio na subestação de Botafogo|2021-01-30 03:13:01
Light|1796|@lightclientes @fl4mengato Estrada do Magarca sem luz|Estrada do Magarca sem luz|2021-01-30 03:13:01
Light|1797|RT @CMLZIN: @lightclientes @eurenesilva @kassimentz Ta pegando fogo mas tá bem sim, obrigado por perguntar.|Ta pegando fogo mas tá bem sim, obrigado por perguntar.|2021-01-30 03:12:15
Light|1798|"@Rioeuamo @eurenesilva Olá, bom dia. Espero que esteja tudo bem com você.
Você comunica a falta de luz enviando por DM para o @lightclientes #luz instalação, com espaço. Ex: #luz 040666663. Obrigado!"|Olá, bom dia. Espero que esteja tudo bem com você. Você comunica a falta de luz enviando por DM para o instalação, com espaço. Ex: 040666663. Obrigado!|2021-01-30 03:11:39
Light|1799|RT @eurenesilva: #Urgente Subestação da @lightclientes de Botafogo tá pegando fogo! Moradores do Morro Santa Marta também estão sem luz, al…|Subestação da de Botafogo tá pegando fogo! Moradores do Morro Santa Marta também estão sem luz, al…|2021-01-30 03:11:17
Light|1800|RT @descartesjunio1: #Urgente Subestação da @lightclientes de Botafogo na rua Pinheiro Guimarães está pegando fogo! Moradores do Morro Sant…|Subestação da de Botafogo na rua Pinheiro Guimarães está pegando fogo! Moradores do Morro Sant…|2021-01-30 03:11:09
Light|1801|@Dr_Gineco @ridden_anxiety @eurenesilva @lightclientes Mas provavelmente deve ter geradores lá.|Mas provavelmente deve ter geradores lá.|2021-01-30 03:10:36
Light|1802|@Dr_Gineco @ridden_anxiety @eurenesilva @lightclientes Pois é!|Pois é!|2021-01-30 03:10:14
Light|1803|@lightclientes @RiodeNojeira Ah, VTNC no escuro, vai|Ah, VTNC no escuro, vai|2021-01-30 03:10:05
Light|1804|@RodrigoBLeitao @lightclientes @RiodeNojeira Exatamente!!! Nesse momento esquece essa P@&amp; de código!! Precisamos de uma resposta! Estou parado aqui! Sem o que fazer, e o que vou fazer sabe? Se vou para casa de alguém ... sabe? Porque com medo de estragar tudo da geladeira... além desse calor insuportável!|Exatamente!!! Nesse momento esquece essa P de código!! Precisamos de uma resposta! Estou parado aqui! Sem o que fazer, e o que vou fazer sabe? Se vou para casa de alguém ... sabe? Porque com medo de estragar tudo da geladeira... além desse calor insuportável!|2021-01-30 03:10:02
Light|1805|"@ridden_anxiety @eurenesilva @lightclientes 😱 não tinha pensado nisso!
Se tiver alguma vacina em unidade sem luz, espero que transfiram logo"|😱 não tinha pensado nisso! Se tiver alguma vacina em unidade sem luz, espero que transfiram logo|2021-01-30 03:07:48
Light|1806|@lightclientes @RiodeNojeira Mano. Olha isso. Msg de robô. A instalação de energia dos caras pegando 🔥 e eles querem saber o código de instalação da residência. Kkkk|Mano. Olha isso. Msg de robô. A instalação de energia dos caras pegando 🔥 e eles querem saber o código de instalação da residência. Kkkk|2021-01-30 03:05:22
Light|1807|@debysguedes @lightclientes Caralha que absurdo!! E todo ano é o mesmo problema.|Caralha que absurdo!! E todo ano é o mesmo problema.|2021-01-30 03:04:46
Light|1808|Demorou mas caiu! Obrigada @lightclientes terceiro dia seguido que cai a luz ❤️que delícia de serviço!|Demorou mas caiu! Obrigada terceiro dia seguido que cai a luz ❤️que delícia de serviço!|2021-01-30 03:04:34
Light|1809|@eurenesilva @lightclientes Onde fica vereador?|Onde fica vereador?|2021-01-30 03:04:16
Light|1810|@lightclientes @eurenesilva @kassimentz @Casimiro a light quer saber|a light quer saber|2021-01-30 03:04:04
Light|1811|@lightclientes rua Jordão taquara sem luz pela 3 noite seguida, caí sempre no mesmo horário nesses 3 dias oq é isso light ?|rua Jordão taquara sem luz pela 3 noite seguida, caí sempre no mesmo horário nesses 3 dias oq é isso light ?|2021-01-30 03:02:36
Light|1812|@lightclientes @mmaxxs @conexaolight Tudo bem como o Bot?Calor danado,em pleno verão e  é a segunda vez no ano que falta luz na Região Botafogo/Humaitá...|Tudo bem como o Bot?Calor danado,em pleno verão e é a segunda vez no ano que falta luz na Região Botafogo/Humaitá...|2021-01-30 03:00:13
Light|1813|RT @eurenesilva: #Urgente Subestação da @lightclientes de Botafogo tá pegando fogo! Moradores do Morro Santa Marta também estão sem luz, al…|Subestação da de Botafogo tá pegando fogo! Moradores do Morro Santa Marta também estão sem luz, al…|2021-01-30 02:59:47
Light|1814|Alo @lightclientes ....luz faltando na rua Humaitá há mais de 2 horas!!!!!|Alo ....luz faltando na rua Humaitá há mais de 2 horas!!!!!|2021-01-30 02:58:13
Light|1815|@bioloka @bandnewsfmrio @lightclientes Aqui também não!|Aqui também não!|2021-01-30 02:57:28
Light|1816|@Gustavo22364470 @priscila_rubim @eurenesilva @lightclientes Estou sendo educado! Você que não!|Estou sendo educado! Você que não!|2021-01-30 02:56:31
Light|1817|@joogabrielmatos @priscila_rubim @eurenesilva @lightclientes Troca o óculos e seja mais educado. Msg babaca do nada, vtnc.|Troca o óculos e seja mais educado. Msg babaca do nada, vtnc.|2021-01-30 02:56:02
Light|1818|@Gustavo22364470 @priscila_rubim @eurenesilva @lightclientes Não voltou a luz!!! Não voltou ainda a luz! Pelo menos aonde eu moro não voltou ainda, moro em Botafogo! Na Rua Sorocaba!|Não voltou a luz!!! Não voltou ainda a luz! Pelo menos aonde eu moro não voltou ainda, moro em Botafogo! Na Rua Sorocaba!|2021-01-30 02:55:50
Light|1819|@joogabrielmatos @priscila_rubim @eurenesilva @lightclientes Eu tinha acabado de falar, idiota! Mas vc não leu, claro! Queria só causar e perturbar os outros. https://t.co/TGwhuh5umR|Eu tinha acabado de falar, idiota! Mas vc não leu, claro! Queria só causar e perturbar os outros.|2021-01-30 02:54:38
Light|1820|@Dr_Gineco @eurenesilva @lightclientes AS VACINAS|AS VACINAS|2021-01-30 02:54:04
Light|1821|@Gustavo22364470 @priscila_rubim @eurenesilva @lightclientes Eu li que óbvio que a luz não voltou!|Eu li que óbvio que a luz não voltou!|2021-01-30 02:53:16
Light|1822|@Gustavo22364470 @priscila_rubim @eurenesilva @lightclientes Eu!!! Eu não falei que voltou a luz não! Muito pelo contrário! Quero que a luz volte logo!|Eu!!! Eu não falei que voltou a luz não! Muito pelo contrário! Quero que a luz volte logo!|2021-01-30 02:52:35
Light|1823|@juliapitaluga @lightclientes Pois é! Agora só falta a luz voltar!|Pois é! Agora só falta a luz voltar!|2021-01-30 02:51:09
Light|1824|@joogabrielmatos @priscila_rubim @eurenesilva @lightclientes Vc leu aí pra cima q a luz voltou? Não, né? Vai encher o saco de outro, imbecil!|Vc leu aí pra cima q a luz voltou? Não, né? Vai encher o saco de outro, imbecil!|2021-01-30 02:51:06
Light|1825|RT @juliapitaluga: Moradores do Humaitá batendo palmas das janelas agora que os bombeiros conseguiram cessar fogo das duas explosões na sub…|Moradores do Humaitá batendo palmas das janelas agora que os bombeiros conseguiram cessar fogo das duas explosões na sub…|2021-01-30 02:51:01
Light|1826|@auroracwv @lightclientes 🙏🏻 onde moro a light deu previsão de retorno 00h25 #oremos|🙏🏻 onde moro a light deu previsão de retorno 00h25|2021-01-30 02:50:54
Light|1827|@Rioeuamo @juliapitaluga @lightclientes Aqui também sem nada!|Aqui também sem nada!|2021-01-30 02:50:13
Light|1828|@juliapitaluga @lightclientes Aqui em casa nada.|Aqui em casa nada.|2021-01-30 02:49:58
Light|1829|@Rioeuamo @eurenesilva @lightclientes Eu também!|Eu também!|2021-01-30 02:49:50
Light|1830|RT @eurenesilva: #Urgente Subestação da @lightclientes de Botafogo tá pegando fogo! Moradores do Morro Santa Marta também estão sem luz, al…|Subestação da de Botafogo tá pegando fogo! Moradores do Morro Santa Marta também estão sem luz, al…|2021-01-30 02:49:49
Light|1831|RT @eurenesilva: #Urgente Subestação da @lightclientes de Botafogo tá pegando fogo! Moradores do Morro Santa Marta também estão sem luz, al…|Subestação da de Botafogo tá pegando fogo! Moradores do Morro Santa Marta também estão sem luz, al…|2021-01-30 02:49:44
Light|1832|"RT @LuisSampaolista: @lightclientes @eurenesilva @kassimentz Não cara, é aí que tá pegando fogo

CORREEEEE"|Não cara, é aí que tá pegando fogo CORREEEEE|2021-01-30 02:49:15
Light|1833|@eurenesilva @lightclientes Estou sem luz até agora.|Estou sem luz até agora.|2021-01-30 02:48:39
Light|1834|@Gustavo22364470 @priscila_rubim @eurenesilva @lightclientes E nem vai rolar ventilador! Como vai usar sem energia? Sabe? Ahhh!!! Tem aqueles portateis, mano... se for para usar um desses prefiro nem usar porque será a mesma coisa que nada! Não vai ventilar nada! Será fraco demais ainda mais pelo calor do RJ que está sabe?|E nem vai rolar ventilador! Como vai usar sem energia? Sabe? Ahhh!!! Tem aqueles portateis, mano... se for para usar um desses prefiro nem usar porque será a mesma coisa que nada! Não vai ventilar nada! Será fraco demais ainda mais pelo calor do RJ que está sabe?|2021-01-30 02:47:39
Light|1835|"@lightclientes peço ajuda de todos q estão vendo esse tweet, hoje é o terceiro dia consecutivo q acaba a luz na minha parte da rua, 1°dia quase 12hs sem luz, 2° dia quase 6h sem luz e hoje às 23:42h começou a minha contagem do tempo q ficarei sem luz
AJUDA PFVR!!!"|peço ajuda de todos q estão vendo esse tweet, hoje é o terceiro dia consecutivo q acaba a luz na minha parte da rua, 1°dia quase 12hs sem luz, 2° dia quase 6h sem luz e hoje às 23:42h começou a minha contagem do tempo q ficarei sem luz AJUDA PFVR!!!|2021-01-30 02:47:36
Light|1836|RT @eurenesilva: #Urgente Subestação da @lightclientes de Botafogo tá pegando fogo! Moradores do Morro Santa Marta também estão sem luz, al…|Subestação da de Botafogo tá pegando fogo! Moradores do Morro Santa Marta também estão sem luz, al…|2021-01-30 02:47:11
Light|1837|@eurenesilva @lightclientes Porra light tá foda.como as crianças dormem ?|Porra light tá foda.como as crianças dormem ?|2021-01-30 02:47:08
Light|1838|@lightclientes já deu né? 3h sem luz já|já deu né? 3h sem luz já|2021-01-30 02:46:45
Light|1839|"Segunda queda de energia do mês 
Tá de parabéns hein @lightclientes 
2021 já começou bem 👏🏻"|Segunda queda de energia do mês Tá de parabéns hein 2021 já começou bem 👏🏻|2021-01-30 02:46:21
Light|1840|RT @eurenesilva: #Urgente Subestação da @lightclientes de Botafogo tá pegando fogo! Moradores do Morro Santa Marta também estão sem luz, al…|Subestação da de Botafogo tá pegando fogo! Moradores do Morro Santa Marta também estão sem luz, al…|2021-01-30 02:46:03
Light|1841|@RosaLula3 @lightclientes Espero que não... e pelo visto vou virar a madrugada parado... sem respostas para decidir o que fazer... se vou para a casa de alguém conhecido com luz ou subo a serra que seja sabe? Nada!|Espero que não... e pelo visto vou virar a madrugada parado... sem respostas para decidir o que fazer... se vou para a casa de alguém conhecido com luz ou subo a serra que seja sabe? Nada!|2021-01-30 02:45:45
Light|1842|@priscila_rubim @eurenesilva @lightclientes Pois é, nem um ventiladorzinho é dureza!|Pois é, nem um ventiladorzinho é dureza!|2021-01-30 02:45:09
Light|1843|Mais de 1hr sem luz EU VOU MATAR A @lightclientes|Mais de 1hr sem luz EU VOU MATAR A|2021-01-30 02:44:51
Light|1844|@Gustavo22364470 @eurenesilva @lightclientes Que bom! Ninguém merece ficar sem luz nesse calor|Que bom! Ninguém merece ficar sem luz nesse calor|2021-01-30 02:43:54
Light|1845|@PQuerinoo @lightclientes Pois é!!! Nem fale.... affff!!! Coisas da geladeira estragando.... sem reposta de previsão de quando volta porque se falassem algo eu já podeia estar indo para casa de alguém ou subir a serra para pelo menos sabe? Poder dormir e levar as coisas e tal para não estragar sabe?|Pois é!!! Nem fale.... affff!!! Coisas da geladeira estragando.... sem reposta de previsão de quando volta porque se falassem algo eu já podeia estar indo para casa de alguém ou subir a serra para pelo menos sabe? Poder dormir e levar as coisas e tal para não estragar sabe?|2021-01-30 02:43:49
Light|1846|@eudouglas_ Você comunica a falta de luz enviando por DM para o @lightclientes #luz instalação, com espaço. Ex: #luz 040666663|Você comunica a falta de luz enviando por DM para o instalação, com espaço. Ex: 040666663|2021-01-30 02:43:33
Light|1847|@gusprista @eurenesilva @lightclientes Que rua está a subestação?|Que rua está a subestação?|2021-01-30 02:43:10
Light|1848|@joogabrielmatos @lightclientes Poxa! Será que vai demorar muito 🥵|Poxa! Será que vai demorar muito 🥵|2021-01-30 02:42:59
Light|1849|@AlineAfs1 @OGlobo_Rio @lightclientes Mimimi|Mimimi|2021-01-30 02:42:46
Light|1850|@tarcisopinheiro @lightclientes Mesma coisa aqui em casa|Mesma coisa aqui em casa|2021-01-30 02:42:16
Light|1851|@RosaLula3 @lightclientes Pois é! Está insurportável!|Pois é! Está insurportável!|2021-01-30 02:41:36
Light|1852|@anaelisa_araujo @lucvernot @lightclientes Pois é; na Rua Sorocaba ainda está sem Luz|Pois é; na Rua Sorocaba ainda está sem Luz|2021-01-30 02:40:39
Light|1853|3 dias consecutivos sem energia elétrica. Conta paga em dia. Qual é o problema @lightclientes|3 dias consecutivos sem energia elétrica. Conta paga em dia. Qual é o problema|2021-01-30 02:40:27
Light|1854|@bernardo_sem @eurenesilva @lightclientes Caiu de novo hauahha|Caiu de novo hauahha|2021-01-30 02:40:01
Light|1855|RT @descartesjunio1: #Urgente Subestação da @lightclientes de Botafogo na rua Pinheiro Guimarães está pegando fogo! Moradores do Morro Sant…|Subestação da de Botafogo na rua Pinheiro Guimarães está pegando fogo! Moradores do Morro Sant…|2021-01-30 02:39:53
Light|1856|RT @eurenesilva: #Urgente Subestação da @lightclientes de Botafogo tá pegando fogo! Moradores do Morro Santa Marta também estão sem luz, al…|Subestação da de Botafogo tá pegando fogo! Moradores do Morro Santa Marta também estão sem luz, al…|2021-01-30 02:39:20
Light|1857|@lightclientes cadê a luz filhos da puta|cadê a luz filhos da puta|2021-01-30 02:38:50
Light|1858|@carlos_alqueres @anaelisa_araujo @lucvernot @lightclientes Ainda não voltou ainda na Rua Sorocaba|Ainda não voltou ainda na Rua Sorocaba|2021-01-30 02:37:22
Light|1859|RT @eurenesilva: #Urgente Subestação da @lightclientes de Botafogo tá pegando fogo! Moradores do Morro Santa Marta também estão sem luz, al…|Subestação da de Botafogo tá pegando fogo! Moradores do Morro Santa Marta também estão sem luz, al…|2021-01-30 02:37:09
Light|1860|@Casimiro @lightclientes ajuda o cara|ajuda o cara|2021-01-30 02:37:08
Light|1861|"@lightclientes Queria agradecer a @lightclientes pela queda do fornecimento de energia pois está fazendo eu malhar meu bíceps por quase duas horas pra abanar meu filho recém nascido. Obrigado mesmo. 
Light, cuidando da sua saúde! ❤ 👏👏 
PS. Não moro em Ipanema com certeza. 😘"|Queria agradecer a pela queda do fornecimento de energia pois está fazendo eu malhar meu bíceps por quase duas horas pra abanar meu filho recém nascido. Obrigado mesmo. Light, cuidando da sua saúde! ❤ 👏👏 PS. Não moro em Ipanema com certeza. 😘|2021-01-30 02:37:04
Light|1862|@anaelisa_araujo @bioloka @lucvernot @lightclientes Pois é! Aqui na Rua Sorocaba não funcionou ainda|Pois é! Aqui na Rua Sorocaba não funcionou ainda|2021-01-30 02:36:41
Light|1863|@joogabrielmatos @bioloka @lucvernot @lightclientes eu moro na voluntários . Aqui voltou. Infelizmente ainda não foi o bairro todo|eu moro na voluntários . Aqui voltou. Infelizmente ainda não foi o bairro todo|2021-01-30 02:35:59
Light|1864|@joogabrielmatos @lightclientes Calor está insuportável 😩|Calor está insuportável 😩|2021-01-30 02:35:27
Light|1865|@joogabrielmatos @lucvernot @lightclientes Voluntarios da pátria altura da são boa Batista pelo menos retornou sim. Minha casa tem vista pra são clemente. Lá tá sem luz.|Voluntarios da pátria altura da são boa Batista pelo menos retornou sim. Minha casa tem vista pra são clemente. Lá tá sem luz.|2021-01-30 02:35:10
Light|1866|RT @eurenesilva: #Urgente Subestação da @lightclientes de Botafogo tá pegando fogo! Moradores do Morro Santa Marta também estão sem luz, al…|Subestação da de Botafogo tá pegando fogo! Moradores do Morro Santa Marta também estão sem luz, al…|2021-01-30 02:35:04
Light|1867|RT @eurenesilva: #Urgente Subestação da @lightclientes de Botafogo tá pegando fogo! Moradores do Morro Santa Marta também estão sem luz, al…|Subestação da de Botafogo tá pegando fogo! Moradores do Morro Santa Marta também estão sem luz, al…|2021-01-30 02:35:03
Light|1868|@lightclientes rua Gentil de Almeida Honório Gurgel sem luz!|rua Gentil de Almeida Honório Gurgel sem luz!|2021-01-30 02:34:59
Light|1869|@bioloka @lucvernot @lightclientes Aqui também não. É fake que voltou a Luz|Aqui também não. É fake que voltou a Luz|2021-01-30 02:34:51
Light|1870|@lightclientes @LuisSampaolista @eurenesilva @kassimentz Ta pegando fogo|Ta pegando fogo|2021-01-30 02:34:39
Light|1871|@RiodeNojeira @lightclientes BolsoNero|BolsoNero|2021-01-30 02:34:36
Light|1872|"Queria agradecer a @lightclientes pela queda do fornecimento de energia pois está fazendo eu malhar meu bíceps por quase duas horas pra abanar meu filho recém nascido. Obrigado mesmo. 
Light, cuidando da sua saúde! ❤ 👏👏 
PS. Não moro em Ipanema com certeza. 😘"|Queria agradecer a pela queda do fornecimento de energia pois está fazendo eu malhar meu bíceps por quase duas horas pra abanar meu filho recém nascido. Obrigado mesmo. Light, cuidando da sua saúde! ❤ 👏👏 PS. Não moro em Ipanema com certeza. 😘|2021-01-30 02:34:32
Light|1873|@priscila_rubim @eurenesilva @lightclientes Agora voltou aqui.|Agora voltou aqui.|2021-01-30 02:34:27
Light|1874|@lucvernot @lightclientes Aqui ainda não retornou.|Aqui ainda não retornou.|2021-01-30 02:34:22
Light|1875|@letsaldanha @lightclientes 🥵😣🤯|🥵😣🤯|2021-01-30 02:34:20
Light|1876|@lucvernot @lightclientes Como assim? Aqui em Botafogo não voltou ainda!|Como assim? Aqui em Botafogo não voltou ainda!|2021-01-30 02:34:10
Light|1877|RT @eurenesilva: #Urgente Subestação da @lightclientes de Botafogo tá pegando fogo! Moradores do Morro Santa Marta também estão sem luz, al…|Subestação da de Botafogo tá pegando fogo! Moradores do Morro Santa Marta também estão sem luz, al…|2021-01-30 02:33:51
Light|1878|@boysom @lightclientes Novamente. Já virou palhaçada isso.|Novamente. Já virou palhaçada isso.|2021-01-30 02:33:41
Light|1879|@lightclientes parabéns aos funcionários da Light por retornarem a luz tão rápido após um incidente de grandes proporções como esse, que cortou a luz de Botafogo e Humaita inteiros!|parabéns aos funcionários da Light por retornarem a luz tão rápido após um incidente de grandes proporções como esse, que cortou a luz de Botafogo e Humaita inteiros!|2021-01-30 02:33:30
Light|1880|"@bandnewsfmrio @ANEEL_govbr @lightclientes Light: ""ah, mas a falha na prestação é causada pelas ligações clandestinas"".

Meu amigo, foda-se. 

Se a empresa arcassem com esse prejuízo é uma coisa, mas essa porra é repassada pra gente, então trabalhem direito pra coibir essa prática."|"Light: ""ah, mas a falha na prestação é causada pelas ligações clandestinas"". Meu amigo, foda-se. Se a empresa arcassem com esse prejuízo é uma coisa, mas essa porra é repassada pra gente, então trabalhem direito pra coibir essa prática."|2021-01-30 02:33:22
Light|1881|"@lightclientes já voltou, lindões
Tomara que a explosão não tenha machucado ngm!"|já voltou, lindões Tomara que a explosão não tenha machucado ngm!|2021-01-30 02:33:19
Light|1882|@eurenesilva @lightclientes Eu tenho pena do Rio de Janeiro|Eu tenho pena do Rio de Janeiro|2021-01-30 02:33:15
