Distribuidora||Original|Regex|Date
Light|1820|@lightclientes   Bom dia , estou sem luz !  Faltou luz geral e não voltou uma fase|Bom dia , estou sem luz ! Faltou luz geral e não voltou uma fase|2021-01-28 04:51:16
Light|1821|@lightclientes #luz 420650267|420650267|2021-01-28 04:46:28
Light|1822|Calor do inferno e acabou a luz. Tadinho do Felipe e de mim que não durmo hoje. @lightclientes ajuda aí!|Calor do inferno e acabou a luz. Tadinho do Felipe e de mim que não durmo hoje. ajuda aí!|2021-01-28 04:34:46
Light|1823|VAI TOMAR NO CU @lightclientes|VAI TOMAR NO CU|2021-01-28 04:33:45
Light|1824|"@lightclientes Estamos sem luz aqui em senador camara na rua Plutão rua Outeiro a quatro dias os funcionários da Light vieram olharam o transformador e foram embora até agora nada temos crianças pequenas e idosos a light não está nem aí .
Vamos entra em contato com a empressa"|Estamos sem luz aqui em senador camara na rua Plutão rua Outeiro a quatro dias os funcionários da Light vieram olharam o transformador e foram embora até agora nada temos crianças pequenas e idosos a light não está nem aí . Vamos entra em contato com a empressa|2021-01-28 04:32:14
Light|1825|"@lightclientes Estamos sem luz aqui em senador camara na rua Plutão rua Outeiro a quatro dias os funcionários da Light vieram olharam o transformador e foram embora até agora nada temos crianças pequenas e idosos a light não está nem aí .
Vamos entra em contato com a empresa"|Estamos sem luz aqui em senador camara na rua Plutão rua Outeiro a quatro dias os funcionários da Light vieram olharam o transformador e foram embora até agora nada temos crianças pequenas e idosos a light não está nem aí . Vamos entra em contato com a empresa|2021-01-28 04:31:09
Light|1826|@lightclientes alô  Light falta de luz na Travessa Cardoso Quintão. Transformador da rua  estourou...|alô Light falta de luz na Travessa Cardoso Quintão. Transformador da rua estourou...|2021-01-28 04:28:24
Light|1827|@lightclientes virou o dia e nosso laboratório continua com um cabo  de eletricidade partido desde as 17:30 do dia 27/1. Saímos do laboratório as 01:20 da manhã e o serviço da light que deveria ser de urgência não apareceu. Código instalação 0411319621|virou o dia e nosso laboratório continua com um cabo de eletricidade partido desde as 17:30 do dia 27/1. Saímos do laboratório as 01:20 da manhã e o serviço da light que deveria ser de urgência não apareceu. Código instalação 0411319621|2021-01-28 04:26:30
Light|1828|@lightclientes Não estou, problemas de energia na rua inteira. Fase caindo.|Não estou, problemas de energia na rua inteira. Fase caindo.|2021-01-28 04:18:31
Light|1829|@lightclientes tá pegando fogo, manda alguém|tá pegando fogo, manda alguém|2021-01-28 04:16:18
Light|1830|"@vitoriaraujoffc Olá, bom dia. Espero que esteja tudo bem com você.
Você comunica a falta de luz enviando por DM para o @lightclientes #luz instalação, com espaço. Ex: #luz 040666663. Obrigado!"|Olá, bom dia. Espero que esteja tudo bem com você. Você comunica a falta de luz enviando por DM para o instalação, com espaço. Ex: 040666663. Obrigado!|2021-01-28 04:14:02
Light|1831|@lightclientes #luz 0021574991|0021574991|2021-01-28 04:13:43
Light|1832|@Jotamoraes234 @lightclientes Rdcl kkkkkk|Rdcl kkkkkk|2021-01-28 04:12:48
Light|1833|@lightclientes Tá não|Tá não|2021-01-28 04:11:52
Light|1834|@htameirelles Você comunica a falta de luz enviando por DM para o @lightclientes #luz instalação, com espaço. Ex: #luz 040666663. Obrigado!|Você comunica a falta de luz enviando por DM para o instalação, com espaço. Ex: 040666663. Obrigado!|2021-01-28 04:11:50
Light|1835|@lightclientes eu necessito de luz to desde 12h sem luz, nesse calooor|eu necessito de luz to desde 12h sem luz, nesse calooor|2021-01-28 04:11:34
Light|1836|@htameirelles @lightclientes Que pica!|Que pica!|2021-01-28 04:11:24
Light|1837|@giovanimartins Você comunica a falta de luz enviando por DM para o @lightclientes #luz instalação, com espaço. Ex: #luz 040666663. Obrigado!|Você comunica a falta de luz enviando por DM para o instalação, com espaço. Ex: 040666663. Obrigado!|2021-01-28 04:11:00
Light|1838|@Machadojunior55 @lightclientes A luz acabou a partir da minha casa pra cima do morro|A luz acabou a partir da minha casa pra cima do morro|2021-01-28 04:10:55
Light|1839|@htameirelles @lightclientes Aq tá c luz|Aq tá c luz|2021-01-28 04:10:25
Light|1840|essa luz n vai voltar nunca mais é? Como é que é @lightclientes|essa luz n vai voltar nunca mais é? Como é que é|2021-01-28 04:09:59
Light|1841|RT @lightclientes: @Caiao98 @bot_calor Olá, bom dia. Espero que esteja tudo bem com você! Você comunica a falta de luz enviando por DM para…|Olá, bom dia. Espero que esteja tudo bem com você! Você comunica a falta de luz enviando por DM para…|2021-01-28 04:08:47
Light|1842|@sthelindolpho @lightclientes Ss, light aqui|Ss, light aqui|2021-01-28 04:08:26
Light|1843|@lightclientes vai tomar no cu|vai tomar no cu|2021-01-28 04:07:57
Light|1844|@lightclientes o poste pegou fogo, pelo amor 🤣🤣|o poste pegou fogo, pelo amor 🤣🤣|2021-01-28 04:07:44
Light|1845|Coe @lightclientes tá de sacanagem?? Sem luz direto nessa porra|Coe tá de sacanagem?? Sem luz direto nessa porra|2021-01-28 04:06:56
Light|1846|@lightclientes Não tem como está bem, nesse calor e sem luz não é ?!|Não tem como está bem, nesse calor e sem luz não é ?!|2021-01-28 04:05:47
Light|1847|Pior a gente liga para solicitar reparo e a atendente super grossa, olha, que raiva!!!! @lightclientes  parece até que o serviço e de graça.|Pior a gente liga para solicitar reparo e a atendente super grossa, olha, que raiva!!!! parece até que o serviço e de graça.|2021-01-28 04:05:04
Light|1848|Eu só quero luz @lightclientes, é pedir dms?????|Eu só quero luz é pedir dms?????|2021-01-28 04:04:42
Light|1849|Eu ESTOU SEM LUZ!! @lightclientes  TEM UMA SEMANA QUE VOCÊS VIERAM TROCAR A MERDA DO TRANSFORMADOR DA RUA!!!! Péssimo trabalho!!! Mas na hora de contar a conta sabem direitinho.|Eu ESTOU SEM LUZ!! TEM UMA SEMANA QUE VOCÊS VIERAM TROCAR A MERDA DO TRANSFORMADOR DA RUA!!!! Péssimo trabalho!!! Mas na hora de contar a conta sabem direitinho.|2021-01-28 04:02:43
Light|1850|@lightclientes #Luz 0021574991|0021574991|2021-01-28 04:02:31
Light|1851|@lightclientes #luz 0420601002|0420601002|2021-01-28 03:51:56
Light|1852|@lightclientes #luz||2021-01-28 03:50:56
Light|1853|@ejuniin Você comunica a falta de luz enviando por DM para o @lightclientes #luz instalação, com espaço. Ex: #luz 040666663. Obrigado!|Você comunica a falta de luz enviando por DM para o instalação, com espaço. Ex: 040666663. Obrigado!|2021-01-28 03:50:30
Light|1854|@aingridluz Você comunica a falta de luz enviando por DM para o @lightclientes #luz instalação, com espaço. Ex: #luz 040666663|Você comunica a falta de luz enviando por DM para o instalação, com espaço. Ex: 040666663|2021-01-28 03:49:56
Light|1855|@Iuryr94 Você comunica a falta de luz enviando por DM para o @lightclientes #luz instalação, com espaço. Ex: #luz 040666663|Você comunica a falta de luz enviando por DM para o instalação, com espaço. Ex: 040666663|2021-01-28 03:46:57
Light|1856|Caraca mano o dia todo sem luz isso é muita sacanagem @lightclientes faz alguma coisa aí por favor!!!!!🙏🏻|Caraca mano o dia todo sem luz isso é muita sacanagem faz alguma coisa aí por favor!!!!!🙏🏻|2021-01-28 03:45:27
Light|1857|"Ficar sem luz num calor desses é de matar!!! 

Alô @lightclientes o complexo do alemão está sem luz!"|Ficar sem luz num calor desses é de matar!!! Alô o complexo do alemão está sem luz!|2021-01-28 03:45:16
Light|1858|@lightclientes Ok o problema já está sendo solucionado|Ok o problema já está sendo solucionado|2021-01-28 03:45:10
Light|1859|@lara_etc Você comunica a falta de luz enviando por DM para o @lightclientes #luz instalação, com espaço. Ex: #luz 040666663. Obrigado!|Você comunica a falta de luz enviando por DM para o instalação, com espaço. Ex: 040666663. Obrigado!|2021-01-28 03:44:44
Light|1860|@CRVGNemziinho @lightclientes Mais uma queda a luz pede música no fantástico hj kk, vai meter hat trick|Mais uma queda a luz pede música no fantástico hj kk, vai meter hat trick|2021-01-28 03:44:37
Light|1861|Valeu @lightclientes tô sem luz pq caiu uma fase aqui nesse calor e provavelmente vou perder a hora do trabalho pq meu celular ta descarregando|Valeu tô sem luz pq caiu uma fase aqui nesse calor e provavelmente vou perder a hora do trabalho pq meu celular ta descarregando|2021-01-28 03:43:42
Light|1862|"@lightclientes dia que queimar alguma coisa na casa dos outros, vocês vão sossegar ...
Todo dia caindo a luz tá foda"|dia que queimar alguma coisa na casa dos outros, vocês vão sossegar ... Todo dia caindo a luz tá foda|2021-01-28 03:35:22
Light|1863|@CRVGNemziinho @lightclientes ta foda pai 😂😂|ta foda pai 😂😂|2021-01-28 03:34:45
Light|1864|Que ÓDIO da @lightclientes|Que ÓDIO da|2021-01-28 03:29:31
Light|1865|@Luaraujo211 @lightclientes Cara e água e luz porra daqui a pouco vai ter tsunami 🌊 aí|Cara e água e luz porra daqui a pouco vai ter tsunami 🌊 aí|2021-01-28 03:15:09
Light|1866|@jeffrodrigueees @lightclientes Eu tô morrendo de ódio. Semana passada faltou luz 2h e só voltou 11h da manhã essa desgraça|Eu tô morrendo de ódio. Semana passada faltou luz 2h e só voltou 11h da manhã essa desgraça|2021-01-28 03:14:35
Light|1867|@Luaraujo211 @lightclientes Kkkkkkkk cara tá máluco tá maior calor do caralho|Kkkkkkkk cara tá máluco tá maior calor do caralho|2021-01-28 03:13:35
Light|1868|@jeffrodrigueees @lightclientes Filhos da puta|Filhos da puta|2021-01-28 03:13:05
Light|1869|@Luaraujo211 @lightclientes 👀👀👀|👀👀👀|2021-01-28 03:11:47
Light|1870|@lightclientes toda semana sem luz na madrugada na Rua Corinto Luís Furtado, toda semana isso e levam horas e horas para reestabelecer|toda semana sem luz na madrugada na Rua Corinto Luís Furtado, toda semana isso e levam horas e horas para reestabelecer|2021-01-28 03:07:22
Light|1871|@lightclientes :)|:)|2021-01-28 03:03:57
Light|1872|Um calor do caralho e a @lightclientes resolve brincar com minha cara e deixar sem luz|Um calor do caralho e a resolve brincar com minha cara e deixar sem luz|2021-01-28 03:02:58
Light|1873|@lightclientes só pode estar de sacanagem , todo dia a Luz acabando só na minha rua essa hora é só voltando no dia seguinte|só pode estar de sacanagem , todo dia a Luz acabando só na minha rua essa hora é só voltando no dia seguinte|2021-01-28 03:02:06
Light|1874|@lightclientes sem luz em deodoro|sem luz em deodoro|2021-01-28 02:57:43
Light|1875|@lightclientes toda semana falta luz em Anchieta. É um absurdo|toda semana falta luz em Anchieta. É um absurdo|2021-01-28 02:52:59
Light|1876|@lightclientes #Luz 0412565347|0412565347|2021-01-28 02:49:43
Light|1877|RT @Caiao98: Calor do caralho e a luz acaba, vocês são pateticos @lightclientes|Calor do caralho e a luz acaba, vocês são pateticos|2021-01-28 02:48:56
Light|1878|@lightclientes Não está bem não... Toda noite com a luz piscando.|Não está bem não... Toda noite com a luz piscando.|2021-01-28 02:46:25
Light|1879|@lightclientes||2021-01-28 02:45:08
Light|1880|VAI TOMAR NO CU @lightclientes ,CALOR DO CRL E SEM LUZ|VAI TOMAR NO CU ,CALOR DO CRL E SEM LUZ|2021-01-28 02:44:07
Light|1881|@lightclientes  boa noites, falta de energia no cep 20551280, em vila isabel...|boa noites, falta de energia no cep 20551280, em vila isabel...|2021-01-28 02:42:43
Light|1882|@lightclientes Boa noite, minha localidade sem luz há 2 horas. Queria saber se já tem chamado para o restabelecimento.|Boa noite, minha localidade sem luz há 2 horas. Queria saber se já tem chamado para o restabelecimento.|2021-01-28 02:39:20
Light|1883|RT @ThayaneGuim: A invisibilidade midiática sobre o que tá acontecendo em #SenadorCamará é absurda. Operação rolando, ruas fechadas, sem ôn…|A invisibilidade midiática sobre o que tá acontecendo em é absurda. Operação rolando, ruas fechadas, sem ôn…|2021-01-28 02:39:09
Light|1884|@lightclientes Bem não ta não, aqui ta dem luz|Bem não ta não, aqui ta dem luz|2021-01-28 02:35:50
Light|1885|@lightclientes Boa noite! Não está bem não, calor do inferno, uma bebê de 6 meses em casa chorando pq tá no escuro... A conta na bandeira vermelha, tá nada bem|Boa noite! Não está bem não, calor do inferno, uma bebê de 6 meses em casa chorando pq tá no escuro... A conta na bandeira vermelha, tá nada bem|2021-01-28 02:35:20
Light|1886|@lightclientes Como vou ta bem sem luz inferno|Como vou ta bem sem luz inferno|2021-01-28 02:34:21
Light|1887|@lightclientes Todo dia ligo pra reportar a falta de luz tem 15 dias que falta luz diariamente aqui e todos os dias eu ligo e só veem religar as 6 da manhã e nenhuma solução, tem 3 anos que moro aqui e no verão é sempre a mesma história de faltar luz e nada de solução.|Todo dia ligo pra reportar a falta de luz tem 15 dias que falta luz diariamente aqui e todos os dias eu ligo e só veem religar as 6 da manhã e nenhuma solução, tem 3 anos que moro aqui e no verão é sempre a mesma história de faltar luz e nada de solução.|2021-01-28 02:33:58
Light|1888|RT @Caiao98: Calor do caralho e a luz acaba, vocês são pateticos @lightclientes|Calor do caralho e a luz acaba, vocês são pateticos|2021-01-28 02:33:48
Light|1889|RT @Caiao98: Calor do caralho e a luz acaba, vocês são pateticos @lightclientes|Calor do caralho e a luz acaba, vocês são pateticos|2021-01-28 02:33:36
Light|1890|"Calor do caralho no rio de janeiro: A 

@lightclientes vou desligar a luz aqui rapidão 

O pobre não tem um dia de paz"|Calor do caralho no rio de janeiro: A vou desligar a luz aqui rapidão O pobre não tem um dia de paz|2021-01-28 02:33:18
Light|1891|Boa @lightclientes calor desses e acaba a luz, tão cerinhos....|Boa calor desses e acaba a luz, tão cerinhos....|2021-01-28 02:32:28
Light|1892|Calor do caralho e a luz acaba, vocês são pateticos @lightclientes|Calor do caralho e a luz acaba, vocês são pateticos|2021-01-28 02:32:21
Light|1893|@lightclientes 0420666488 @lightclientes|0420666488|2021-01-28 02:31:51
Light|1894|@lightclientes V4I T0MAR N0 S3U CU CARALH0 EMPRES4 LIX0|V4I T0MAR N0 S3U CU CARALH0 EMPRES4 LIX0|2021-01-28 02:30:42
Light|1895|5 MINUTOS PRA MINHA LUZ VOLTAR @lightclientes BORA|5 MINUTOS PRA MINHA LUZ VOLTAR BORA|2021-01-28 02:29:37
Light|1896|Segunda semana q falta luz todos os dias somente na minha rua, obrigada @lightclientes pelo serviço de bosta q diz q so troca o transformador quando tacarem fogo|Segunda semana q falta luz todos os dias somente na minha rua, obrigada pelo serviço de bosta q diz q so troca o transformador quando tacarem fogo|2021-01-28 02:29:28
Light|1897|"@lightclientes #luz só estarei bem depois que vocês restabelecer a energia da minha rua. Preciso descansar... Vou trabalhar amanhã. 
E já mandei a DM"|só estarei bem depois que vocês restabelecer a energia da minha rua. Preciso descansar... Vou trabalhar amanhã. E já mandei a DM|2021-01-28 02:28:53
Light|1898|@lightclientes Oi|Oi|2021-01-28 02:27:34
Light|1899|@lightclientes Não está não!! Todos os dias faltando luz... Sacanagem...b|Não está não!! Todos os dias faltando luz... Sacanagem...b|2021-01-28 02:26:13
Light|1900|Sensação térmica de 31°. Falta de #luz comunicada às 22:30. Previsão de retorno às 7:12h. @lightclientes  como q faz para dormir? Mais de 8hs para restabelecer a energia elétrica? De quanto será o abatimento na minha conta? @ProconRJ @ANEEL_govbr   é preciso agir... https://t.co/wloUi1Lysg|Sensação térmica de 31°. Falta de comunicada às 22:30. Previsão de retorno às 7:12h. como q faz para dormir? Mais de 8hs para restabelecer a energia elétrica? De quanto será o abatimento na minha conta? é preciso agir...|2021-01-28 02:24:20
Light|1901|Um calor desses, a última coisa que eu preciso e ficar sem energia @lightclientes uma solução já! #bdrj #RJTV #RJ1 #rj2 #G1Rio|Um calor desses, a última coisa que eu preciso e ficar sem energia uma solução já!|2021-01-28 02:23:34
Light|1902|@lightclientes Não aguento mais, terceiro dia com a luz piscando durante a noite e não aparece ninguém pra resolver.|Não aguento mais, terceiro dia com a luz piscando durante a noite e não aparece ninguém pra resolver.|2021-01-28 02:23:34
Light|1903|Sempre falam que vão mandar equipe “ o mais rápido possível” e não mandam, no outro dia quando já está tudo “”normal”” liga o técnico na maior cara de pau perguntando se já está tudo ok. @lightclientes #RJTV #bdrj #cadealuz #g1 @g1rio @|Sempre falam que vão mandar equipe “ o mais rápido possível” e não mandam, no outro dia quando já está tudo “”normal”” liga o técnico na maior cara de pau perguntando se já está tudo ok. @|2021-01-28 02:22:04
Light|1904|TODO DIA A MESMA ROTINA DE FALTA DE LUZ @lightclientes péssimo serviço, péssimo atendimento, atendimento engessado. O que falta pra vcs solucionarem esse problema? aumentar mais ainda a conta? Ou todos os moradores da rua moverem uma ação contra vcs?|TODO DIA A MESMA ROTINA DE FALTA DE LUZ péssimo serviço, péssimo atendimento, atendimento engessado. O que falta pra vcs solucionarem esse problema? aumentar mais ainda a conta? Ou todos os moradores da rua moverem uma ação contra vcs?|2021-01-28 02:20:01
Light|1905|Empresa mais lixo do mundo essa @lightclientes, todo dia falta luz nessa merda, pagar conta pra que?|Empresa mais lixo do mundo essa todo dia falta luz nessa merda, pagar conta pra que?|2021-01-28 02:17:42
Light|1906|@lightclientes @lightclientes comunidade do Morro do Timbau Maré Bonsucesso sem luz|comunidade do Morro do Timbau Maré Bonsucesso sem luz|2021-01-28 02:13:49
Light|1907|"@lightclientes Já comunicamos. Mas isso já está ficando corriqueiro. Só um quarteirão tem ficado sem luz. Mas duas últimas vezes, a luz só voltou no dia seguinte, por volta das 9 hrs. Precisam urgentemente enviar uma equipe para descobrir a causa. 
CEP 26176-085"|Já comunicamos. Mas isso já está ficando corriqueiro. Só um quarteirão tem ficado sem luz. Mas duas últimas vezes, a luz só voltou no dia seguinte, por volta das 9 hrs. Precisam urgentemente enviar uma equipe para descobrir a causa. CEP 26176-085|2021-01-28 02:11:11
Light|1908|@carolinaadias @lightclientes Você não tem noção. Anos desse problema aqui no condomínio.|Você não tem noção. Anos desse problema aqui no condomínio.|2021-01-28 02:10:07
Light|1909|@carolinaadias @lightclientes A conta chega certinha. Cara que ódio.|A conta chega certinha. Cara que ódio.|2021-01-28 02:09:48
Light|1910|@lightclientes  preciso de um retorno sobre q minha solicitado de reparo emergencial. Somente minha rua sem energia. E vcs não me dão previsão de retorno. #Luz|preciso de um retorno sobre q minha solicitado de reparo emergencial. Somente minha rua sem energia. E vcs não me dão previsão de retorno.|2021-01-28 02:09:25
Light|1911|@lightclientes @tegrainc Os moradores que se fodem. Só vejo jogo de empurra e eu sem poder trabalhar, estudar e curtir minha casa depois das 22h. Vai se fuder sabe.|Os moradores que se fodem. Só vejo jogo de empurra e eu sem poder trabalhar, estudar e curtir minha casa depois das 22h. Vai se fuder sabe.|2021-01-28 02:09:11
Light|1912|@lightclientes Eu me pergunto é como a @tegrainc conseguiu um alvará de funcionamento se não garante um fornecimento de energia descente. Me questiono como uma empresa de engenharia não calculou corretamente qual deveria ser o nível do gerador e instalação antes de construir e hoje anos depois+|Eu me pergunto é como a conseguiu um alvará de funcionamento se não garante um fornecimento de energia descente. Me questiono como uma empresa de engenharia não calculou corretamente qual deveria ser o nível do gerador e instalação antes de construir e hoje anos depois+|2021-01-28 02:08:21
Light|1913|@lightclientes Aí tem a cara de pau de falar para os moradores que eles precisam economizar luz, ué???? Hoje nem tá tão quente e a luz caiu de novo. É sempre uma desculpa para um serviço de merda.|Aí tem a cara de pau de falar para os moradores que eles precisam economizar luz, ué???? Hoje nem tá tão quente e a luz caiu de novo. É sempre uma desculpa para um serviço de merda.|2021-01-28 02:07:03
Light|1914|"Caraca @lightclientes todo os dias!!!
Está de sacanagem, o transformador desliga todos os dias. Pode colocar outro ou aumentar a tensão. Está ruim.
Ajuda aí, sem luz nesse calor."|Caraca todo os dias!!! Está de sacanagem, o transformador desliga todos os dias. Pode colocar outro ou aumentar a tensão. Está ruim. Ajuda aí, sem luz nesse calor.|2021-01-28 02:06:56
Light|1915|@lightclientes O que eu te pergunto é como toda semana, há anos, desde que o condomínio foi liberado pros moradores que falta luz, com muitos ou poucos moradores, há mais de 3 anos a mesma reclamação. MAS A CONTA CHEGA CERTINHA O SERVIÇO UMA MERDA.|O que eu te pergunto é como toda semana, há anos, desde que o condomínio foi liberado pros moradores que falta luz, com muitos ou poucos moradores, há mais de 3 anos a mesma reclamação. MAS A CONTA CHEGA CERTINHA O SERVIÇO UMA MERDA.|2021-01-28 02:05:37
Light|1916|@lightclientes Querida, eu sou do condomínio vila das Fontes na vila da Penha, que se você olhar no cadastro deve ter um monte de chamado e um monte de desculpas pq toda semana falta luz e vocês estão dando uma desculpa de que tem que fazer um estudo pra saber como resolver esse problema.|Querida, eu sou do condomínio vila das Fontes na vila da Penha, que se você olhar no cadastro deve ter um monte de chamado e um monte de desculpas pq toda semana falta luz e vocês estão dando uma desculpa de que tem que fazer um estudo pra saber como resolver esse problema.|2021-01-28 02:04:16
Light|1917|"#luz 0420887826
@lightclientes"|0420887826|2021-01-28 02:03:57
Light|1918|@lightclientes não deixa a URA transferir pro atendente pq a demanda está alta e só atendem emergências... Desculpa mas se um transformador explodiu e a rua estar sem luz não é emergência, oque é Light??|não deixa a URA transferir pro atendente pq a demanda está alta e só atendem emergências... Desculpa mas se um transformador explodiu e a rua estar sem luz não é emergência, oque é Light??|2021-01-28 02:02:38
Light|1919|@lightclientes #luz||2021-01-28 02:01:21
Light|1920|"Trabalhei o dia todo no sol/calor e quando chego em casa, falta luz na hr de dormir
Eu sou uma piada pra vc @lightclientes ?🤡🤡🤡🤡"|Trabalhei o dia todo no sol/calor e quando chego em casa, falta luz na hr de dormir Eu sou uma piada pra vc ?🤡🤡🤡🤡|2021-01-28 01:57:11
Light|1921|@lightclientes Já enviei por dm,sms,email,liguei e até por carta fiz. Já solicitei a visita de vocês (tenho todos protocolos) ninguém aparece, na hora de cortar conta de luz vocês vêm correndo! @lightclientes|Já enviei por dm,sms,email,liguei e até por carta fiz. Já solicitei a visita de vocês (tenho todos protocolos) ninguém aparece, na hora de cortar conta de luz vocês vêm correndo!|2021-01-28 01:54:38
Light|1922|RT @sallesju__: Na hora de mandar a porra da conta de luz de quase 200 reais de cada morador das casas, vocês sabem. Agora no horário que t…|Na hora de mandar a porra da conta de luz de quase 200 reais de cada morador das casas, vocês sabem. Agora no horário que t…|2021-01-28 01:52:39
Light|1923|E essa luz que cai toda semana @lightclientes vocês tão achando que a gente é palhaço?|E essa luz que cai toda semana vocês tão achando que a gente é palhaço?|2021-01-28 01:43:52
Light|1924|Já fiz mais de uma/duas/três solicitando vocês e nunca aparece, porque sera né? @lightclientes|Já fiz mais de uma/duas/três solicitando vocês e nunca aparece, porque sera né?|2021-01-28 01:41:07
Light|1925|@lightclientes A energia voltou os técnicos já estiveram aqui|A energia voltou os técnicos já estiveram aqui|2021-01-28 01:40:02
Light|1926|@lightclientes Os técnicos já chegaram a energia voltou.|Os técnicos já chegaram a energia voltou.|2021-01-28 01:39:38
Light|1927|@lightclientes Ok|Ok|2021-01-28 01:39:01
Light|1928|Na hora de mandar a porra da conta de luz de quase 200 reais de cada morador das casas, vocês sabem. Agora no horário que todo mundo está em casa, pra descansar, ver tv não um crl de luz. 1 semana acabando a luz sempre mesmo horário. eai @lightclientes ??????|Na hora de mandar a porra da conta de luz de quase 200 reais de cada morador das casas, vocês sabem. Agora no horário que todo mundo está em casa, pra descansar, ver tv não um crl de luz. 1 semana acabando a luz sempre mesmo horário. eai ??????|2021-01-28 01:38:01
Light|1929|@lightclientes Estamos até agora aguardando a boa vontade da light enviar uma equipe a minha empresa código instalação 0411319621 desde as 17:00 com cano rompido e risco de incêndio, vergonha de ser carioca|Estamos até agora aguardando a boa vontade da light enviar uma equipe a minha empresa código instalação 0411319621 desde as 17:00 com cano rompido e risco de incêndio, vergonha de ser carioca|2021-01-28 01:31:51
Light|1930|RT @lightclientes: @ricardocaldrj Nos informe por DM um ponto de referência para facilitar a localização da sua residência. Pedimos que tam…|Nos informe por DM um ponto de referência para facilitar a localização da sua residência. Pedimos que tam…|2021-01-28 01:29:53
Light|1931|ta foda hein @lightclientes falta luz todo dia a noite|ta foda hein falta luz todo dia a noite|2021-01-28 01:29:44
Light|1932|Agora é toda semana que falta luz @lightclientes Um calor desses que tá no Rio de Janeiro|Agora é toda semana que falta luz Um calor desses que tá no Rio de Janeiro|2021-01-28 01:28:07
Light|1933|@lightclientes #luz 23676022|23676022|2021-01-28 01:09:55
Light|1934|@lightclientes koe light, to sem luz, podem me ajudar ?|koe light, to sem luz, podem me ajudar ?|2021-01-28 01:09:14
Light|1935|@linelemoss @lightclientes 🤡🤡🤡🤡|🤡🤡🤡🤡|2021-01-28 01:07:43
Light|1936|@lightclientes  koe to sem luz, vocês podem me ajudar?|koe to sem luz, vocês podem me ajudar?|2021-01-28 01:06:26
Light|1937|"@lightclientes CAIR LUZ TRÊS VEZES POR DIA TODOS OS DIAS DA SEMANA É UM ABSURDO

ME RESPONDE, POR FAVOR :)"|CAIR LUZ TRÊS VEZES POR DIA TODOS OS DIAS DA SEMANA É UM ABSURDO ME RESPONDE, POR FAVOR :)|2021-01-28 01:03:38
Light|1938|RT @ThayaneGuim: A invisibilidade midiática sobre o que tá acontecendo em #SenadorCamará é absurda. Operação rolando, ruas fechadas, sem ôn…|A invisibilidade midiática sobre o que tá acontecendo em é absurda. Operação rolando, ruas fechadas, sem ôn…|2021-01-28 00:58:41
Light|1939|"Caiu luz 3x anteontem :)
3x ontem :)
E já caiu hoje :)
E o telefone da @lightclientes NÃO FUNCIONA"|Caiu luz 3x anteontem :) 3x ontem :) E já caiu hoje :) E o telefone da NÃO FUNCIONA|2021-01-28 00:57:17
Light|1940|Sem luz logo no meu aniversário. Obrigada @lightclientes|Sem luz logo no meu aniversário. Obrigada|2021-01-28 00:53:40
Light|1941|@lightclientes falta de luz|falta de luz|2021-01-28 00:45:41
Light|1942|@lightclientes Tá bom, mas pode melhorar.|Tá bom, mas pode melhorar.|2021-01-28 00:44:07
Light|1943|RT @ThayaneGuim: A invisibilidade midiática sobre o que tá acontecendo em #SenadorCamará é absurda. Operação rolando, ruas fechadas, sem ôn…|A invisibilidade midiática sobre o que tá acontecendo em é absurda. Operação rolando, ruas fechadas, sem ôn…|2021-01-28 00:41:00
Light|1944|@lightclientes Já enviei pelo aplicativo. Só reclamo pela recorrência. Só em 2021 já é a quinta vez que fico sem energia. Todo verão é isso. Pago em dia minha conta, não pago barato e fico aqui no calor, muitas vezes a noite toda.|Já enviei pelo aplicativo. Só reclamo pela recorrência. Só em 2021 já é a quinta vez que fico sem energia. Todo verão é isso. Pago em dia minha conta, não pago barato e fico aqui no calor, muitas vezes a noite toda.|2021-01-28 00:39:46
Light|1945|A invisibilidade midiática sobre o que tá acontecendo em #SenadorCamará é absurda. Operação rolando, ruas fechadas, sem ônibus e sem luz há 4 dias. Duas reportagens porcas é o que existe. A @lightclientes se recusa a entrar pra acabar com os apagões +|A invisibilidade midiática sobre o que tá acontecendo em é absurda. Operação rolando, ruas fechadas, sem ônibus e sem luz há 4 dias. Duas reportagens porcas é o que existe. A se recusa a entrar pra acabar com os apagões +|2021-01-28 00:31:30
Light|1946|Coe @lightclientes toda semana isso? Pago carão pra ficar sem luz nesse calor da porra...|Coe toda semana isso? Pago carão pra ficar sem luz nesse calor da porra...|2021-01-28 00:30:30
Light|1947|@lightclientes Comigo tá, com a energia da cidade eu já n sei. Ela tá meio pra baixo sabe, caidinha.|Comigo tá, com a energia da cidade eu já n sei. Ela tá meio pra baixo sabe, caidinha.|2021-01-28 00:26:39
Light|1948|@lightclientes Já enviei 😉|Já enviei 😉|2021-01-28 00:22:20
Light|1949|Mais uma vez obrigado @lightclientes por me fazer perder um save de jogo. Ainda bem que meu período ja acabou e não foi nada do meu curso né, ou que nada aqui queimou. Mas sei lá talvez se continuar na média que cai aqui todo dia, umas 2x em dia bom, quem sabe né|Mais uma vez obrigado por me fazer perder um save de jogo. Ainda bem que meu período ja acabou e não foi nada do meu curso né, ou que nada aqui queimou. Mas sei lá talvez se continuar na média que cai aqui todo dia, umas 2x em dia bom, quem sabe né|2021-01-28 00:18:41
